DateTime,evap
2008-02-28,-1.42820085981274e-08
2008-02-29,-6.71043626358226e-09
2008-03-01,-5.72882893699016e-09
2008-03-02,-2.57262233022514e-09
2008-03-03,0
2008-03-04,0
2008-03-05,-1.6636894917416e-09
2008-03-06,0
2008-03-07,0
2008-03-08,0
2008-03-09,0
2008-03-10,-2.17163956713043e-08
2008-03-11,-1.42714259808983e-08
2008-03-12,-2.25735393945145e-09
2008-03-13,-4.83111380244014e-09
2008-03-14,-9.61032102112958e-09
2008-03-15,-6.6024613616392e-11
2008-03-16,-3.89107578390254e-09
2008-03-17,-2.99925206130528e-08
2008-03-18,-3.52801691413147e-08
2008-03-19,-1.11199361030096e-08
2008-03-20,-1.37639015491178e-08
2008-03-21,-3.22275189626019e-08
2008-03-22,-6.39705119944861e-08
2008-03-23,-3.62522248589976e-08
2008-03-24,-2.34547388414668e-08
2008-03-25,-1.20858557485409e-08
2008-03-26,-2.69663312553484e-08
2008-03-27,-1.23666599304802e-08
2008-03-28,-1.11160575357141e-08
2008-03-29,-1.23128369309296e-08
2008-03-30,-4.33655654355573e-08
2008-03-31,-5.51075212587143e-09
2008-04-01,-3.81790972667362e-09
2008-04-02,0
2008-04-03,-4.30069802171616e-08
2008-04-04,-1.70768670711536e-08
2008-04-05,-2.14876672019116e-09
2008-04-06,-2.81275701353983e-09
2008-04-07,-5.46299093244424e-09
2008-04-08,-1.71608848473927e-08
2008-04-09,-9.36629297933847e-09
2008-04-10,-5.33972734128917e-10
2008-04-11,-1.1984454215653e-08
2008-04-12,-1.60919782042642e-09
2008-04-13,0
2008-04-14,-2.80270409735076e-08
2008-04-15,-1.77496288728639e-08
2008-04-16,-1.56868573649957e-08
2008-04-17,-1.20381408398865e-08
2008-04-18,-5.4696088239356e-09
2008-04-19,-2.24360979927805e-09
2008-04-20,0
2008-04-21,0
2008-04-22,-2.07009972677448e-09
2008-04-23,-1.71686148399443e-09
2008-04-24,0
2008-04-25,-2.2242997736561e-08
2008-04-26,-3.20472481534264e-09
2008-04-27,-1.88401355822375e-08
2008-04-28,-6.66730377961725e-09
2008-04-29,-2.35726518222163e-08
2008-04-30,-3.65700587065317e-08
2008-05-01,-2.42583959196e-08
2008-05-02,-1.26875365578209e-08
2008-05-03,-7.36724037985021e-09
2008-05-04,-2.77883916025161e-08
2008-05-05,-8.06194930923745e-10
2008-05-06,-5.65074841508397e-09
2008-05-07,-1.13713523544302e-08
2008-05-08,-9.43053744333465e-09
2008-05-09,-3.04750363848335e-09
2008-05-10,-7.45362241913099e-09
2008-05-11,-1.45318521465838e-08
2008-05-12,-1.71553891916012e-08
2008-05-13,-2.217551327177e-08
2008-05-14,-1.83023374011976e-08
2008-05-15,-1.41232123082901e-08
2008-05-16,-5.13170064136064e-09
2008-05-17,-5.33535198693913e-09
2008-05-18,-1.55187712404094e-08
2008-05-19,-1.8677293977142e-08
2008-05-20,-5.97656889802308e-08
2008-05-21,-5.19654771837302e-09
2008-05-22,-2.38549521584156e-08
2008-05-23,-3.37567254237326e-08
2008-05-24,-3.61479488303826e-08
2008-05-25,-1.97947411329634e-08
2008-05-26,-1.617950336322e-08
2008-05-27,0
2008-05-28,-7.58318878689176e-09
2008-05-29,-3.29570718011574e-08
2008-05-30,-2.39793274035938e-08
2008-05-31,-1.03662722397595e-08
2008-06-01,0
2008-06-02,-2.17075724669297e-08
2008-06-03,-1.24171610238372e-08
2008-06-04,-2.45747002831691e-09
2008-06-05,-5.69650312767015e-09
2008-06-06,-1.59430662696746e-09
2008-06-07,0
2008-06-08,0
2008-06-09,0
2008-06-10,0
2008-06-11,0
2008-06-12,-1.86579397535185e-08
2008-06-13,-3.72653476947356e-08
2008-06-14,-1.64816971509179e-08
2008-06-15,-6.019100749139e-09
2008-06-16,-1.2462256175417e-08
2008-06-17,-1.85597434284292e-08
2008-06-18,-3.267594522763e-08
2008-06-19,-3.03085241021946e-08
2008-06-20,-1.7240057982726e-08
2008-06-21,-2.8810144727648e-08
2008-06-22,-1.38833238799019e-08
2008-06-23,-1.98402188119119e-08
2008-06-24,-1.61527312047174e-08
2008-06-25,-4.7332475808273e-08
2008-06-26,-2.31432608809094e-08
2008-06-27,-7.59209977411427e-09
2008-06-28,-6.01755759893332e-09
2008-06-29,-2.21147379963787e-08
2008-06-30,-6.95888125565225e-09
2008-07-01,-1.12386027073099e-08
2008-07-02,-1.62085559005625e-08
2008-07-03,-2.91338449049764e-08
2008-07-04,-3.07244506840528e-08
2008-07-05,-1.5908661459426e-08
2008-07-06,-2.80084730868627e-08
2008-07-07,-1.83437858457272e-08
2008-07-08,-1.42951290796145e-08
2008-07-09,-2.96989407079267e-08
2008-07-10,-2.9572197111389e-08
2008-07-11,-7.0098101949981e-08
2008-07-12,-2.89740971733943e-08
2008-07-13,-3.35159119825373e-08
2008-07-14,-6.49435823187714e-08
2008-07-15,-4.68365495326955e-08
2008-07-16,-3.18779701520731e-08
2008-07-17,-3.26352604582883e-08
2008-07-18,-2.98785698777389e-08
2008-07-19,-2.7505215852516e-08
2008-07-20,-2.80605038232825e-08
2008-07-21,-1.30798660726171e-08
2008-07-22,-2.59039512389592e-08
2008-07-23,-4.3541292556833e-08
2008-07-24,-7.05999501010043e-08
2008-07-25,-6.34926274016116e-08
2008-07-26,-2.96207684335652e-08
2008-07-27,-4.65676177996158e-08
2008-07-28,-3.06256801338453e-08
2008-07-29,-4.4661245869209e-08
2008-07-30,-4.57908444275105e-08
2008-07-31,-3.62876123987302e-08
2008-08-01,-3.38692717702481e-08
2008-08-02,-2.44863330017974e-08
2008-08-03,-3.02262365072398e-08
2008-08-04,-5.70406092825292e-08
2008-08-05,-6.1312857446091e-08
2008-08-06,-3.85676055724575e-08
2008-08-07,-2.36628087470773e-08
2008-08-08,-3.79650580211418e-08
2008-08-09,-2.34828360733602e-08
2008-08-10,-2.94514427705084e-08
2008-08-11,-4.13486634768245e-08
2008-08-12,-3.15449835210762e-08
2008-08-13,-5.75036440580382e-08
2008-08-14,-3.36634122983927e-08
2008-08-15,-2.81052521382715e-08
2008-08-16,-1.58790087407503e-08
2008-08-17,-5.09186739481883e-08
2008-08-18,-4.51548092051206e-08
2008-08-19,-4.26293601387097e-08
2008-08-20,-9.89179264818485e-08
2008-08-21,-6.8817283802592e-08
2008-08-22,-1.84623223395508e-08
2008-08-23,-3.30851823062281e-08
2008-08-24,-4.60336079703256e-08
2008-08-25,-3.37805769585624e-08
2008-08-26,-6.67194148961033e-08
2008-08-27,-6.69207928467718e-08
2008-08-28,-1.85018538478975e-08
2008-08-29,-3.52953580359851e-08
2008-08-30,-2.41761116439929e-08
2008-08-31,-3.58792221819115e-08
2008-09-01,-5.93922925091706e-08
2008-09-02,-6.1532650851783e-08
2008-09-03,-2.09720939617962e-08
2008-09-04,-2.46060521004682e-08
2008-09-05,-1.01940733841885e-08
2008-09-06,-3.40842464057494e-08
2008-09-07,-5.89770732585387e-09
2008-09-08,-5.10684303174995e-08
2008-09-09,-4.66892983696133e-08
2008-09-10,-5.58132467277498e-08
2008-09-11,-6.07406637934689e-08
2008-09-12,-2.18302258543155e-08
2008-09-13,-3.18591472766512e-08
2008-09-14,-1.93563162985363e-08
2008-09-15,0
2008-09-16,-6.92494798198467e-08
2008-09-17,-2.02650902644023e-08
2008-09-18,-4.25413226606058e-08
2008-09-19,-7.3444123306555e-08
2008-09-20,-6.26339617498529e-08
2008-09-21,-3.66833922906564e-08
2008-09-22,-3.35634622178138e-08
2008-09-23,-1.82536495834028e-08
2008-09-24,-2.17310147932016e-08
2008-09-25,-2.07769552521247e-08
2008-09-26,-4.07770800685769e-08
2008-09-27,-3.63385123238906e-08
2008-09-28,-3.04460904241676e-09
2008-09-29,-1.85111258360589e-08
2008-09-30,-2.46201617333113e-08
2008-10-01,-3.99193894503615e-08
2008-10-02,-1.93911683303192e-08
2008-10-03,-7.87780799531998e-08
2008-10-04,-8.46785411938964e-08
2008-10-05,-4.67132911765226e-08
2008-10-06,-2.71858863803563e-08
2008-10-07,-7.59845132541239e-08
2008-10-08,-5.60798693028012e-08
2008-10-09,-3.5680970847736e-08
2008-10-10,-2.6838791405168e-08
2008-10-11,-3.84559829797396e-08
2008-10-12,-3.06450034888471e-08
2008-10-13,-2.24175616332447e-08
2008-10-14,-6.05904338512197e-09
2008-10-15,-1.09461130675237e-08
2008-10-16,-1.95020469076651e-08
2008-10-17,-3.36180342999385e-08
2008-10-18,-6.12703230232045e-08
2008-10-19,-3.74532135533345e-08
2008-10-20,-1.94732585068842e-08
2008-10-21,-2.42263133371166e-08
2008-10-22,-1.12688359623488e-08
2008-10-23,-6.42697235207708e-08
2008-10-24,-3.72106012241298e-08
2008-10-25,-3.44132956452111e-08
2008-10-26,-2.15571408167235e-08
2008-10-27,-2.25167720535574e-08
2008-10-28,-1.08955328138002e-08
2008-10-29,-9.17662002810991e-09
2008-10-30,-7.48532295625303e-08
2008-10-31,-4.45601307401671e-08
2008-11-01,-2.93698601828291e-08
2008-11-02,-3.8154463759377e-08
2008-11-03,-1.14784927640021e-08
2008-11-04,-1.50649640875553e-08
2008-11-05,-4.12235978204965e-09
2008-11-06,-1.82120290594575e-09
2008-11-07,0
2008-11-08,0
2008-11-09,0
2008-11-10,-2.4939671633743e-08
2008-11-11,-4.66234915421236e-08
2008-11-12,-3.54112513990507e-08
2008-11-13,-2.67459521774444e-09
2008-11-14,-3.34287201108343e-08
2008-11-15,0
2008-11-16,0
2008-11-17,-6.17991739605711e-08
2008-11-18,-2.41685875225642e-08
2008-11-19,-5.87245157586662e-08
2008-11-20,-6.74369099442691e-08
2008-11-21,-6.83682487276214e-08
2008-11-22,-5.20536697403343e-08
2008-11-23,-8.11981363601784e-08
2008-11-24,-4.55439461387412e-08
2008-11-25,-2.99325160333292e-08
2008-11-26,-6.79468049427817e-09
2008-11-27,-1.35050620321952e-08
2008-11-28,-1.26295329218574e-08
2008-11-29,-1.29348630873024e-08
2008-11-30,-1.14340948707927e-08
2008-12-01,-2.27730232345615e-08
2008-12-02,-6.17561009748563e-09
2008-12-03,-1.66556028785595e-08
2008-12-04,-1.47096939927342e-08
2008-12-05,-6.34844809442214e-09
2008-12-06,-1.26751164220356e-08
2008-12-07,-2.08774253544251e-08
2008-12-08,-3.98550676197573e-08
2008-12-09,-2.75602241903959e-08
2008-12-10,-9.81238741206291e-09
2008-12-11,-5.22653990575578e-09
2008-12-12,-1.08359575408314e-08
2008-12-13,-2.85413593985746e-08
2008-12-14,-1.79561207426674e-08
2008-12-15,-1.30407417346869e-08
2008-12-16,0
2008-12-17,-1.25211187640329e-08
2008-12-18,-7.85882945740724e-09
2008-12-19,-1.02700741328231e-08
2008-12-20,-2.24595416099977e-08
2008-12-21,-9.99719732308654e-09
2008-12-22,-4.21946057621885e-09
2008-12-23,-3.0927512608046e-08
2008-12-24,-9.32784142548616e-09
2008-12-25,-1.51182590288186e-09
2008-12-26,-9.75169463756353e-09
2008-12-27,-4.68548125797841e-09
2008-12-28,0
2008-12-29,0
2008-12-30,-2.97039217949631e-10
2008-12-31,-1.48625656384806e-08
2009-01-01,-2.87333703804943e-08
2009-01-02,-1.07496008801278e-08
2009-01-03,-4.12586272160810e-09
2009-01-04,-4.64375627900486e-09
2009-01-05,-2.76491746015904e-09
2009-01-06,-5.1830637978818e-09
2009-01-07,-1.46966877719986e-09
2009-01-08,-7.90609067977879e-09
2009-01-09,-8.11886364300764e-09
2009-01-10,-5.95397636398078e-09
2009-01-11,-1.47354298050661e-09
2009-01-12,-3.9715669018157e-09
2009-01-13,-1.18558362404407e-09
2009-01-14,-2.69131918723221e-09
2009-01-15,-5.08384000704653e-09
2009-01-16,-4.68175693277912e-09
2009-01-17,-5.30907085115101e-09
2009-01-18,-3.58803161410538e-09
2009-01-19,-1.07702814078409e-09
2009-01-20,-6.95415797348968e-10
2009-01-21,-2.25366750825528e-09
2009-01-22,-1.99727438846291e-09
2009-01-23,0
2009-01-24,0
2009-01-25,-3.13411596806527e-09
2009-01-26,-4.24635524004217e-10
2009-01-27,-5.28621068474705e-09
2009-01-28,-9.92257488600464e-10
2009-01-29,-3.68226780750229e-09
2009-01-30,-1.10222562571641e-09
2009-01-31,-5.05281053800993e-09
2009-02-01,-3.00086100240115e-09
2009-02-02,0
2009-02-03,-2.09478715762884e-09
2009-02-04,-6.78986144221703e-09
2009-02-05,-3.85683453039451e-09
2009-02-06,-5.83526013210904e-09
2009-02-07,-2.47947430327287e-10
2009-02-08,-3.5292423578008e-09
2009-02-09,0
2009-02-10,0
2009-02-11,0
2009-02-12,-1.58545881776323e-10
2009-02-13,0
2009-02-14,0
2009-02-15,0
2009-02-16,-2.06318761896838e-10
2009-02-17,-2.72448343446938e-09
2009-02-18,0
2009-02-19,-3.11496850588439e-09
2009-02-20,0
2009-02-21,-7.17238829649082e-09
2009-02-22,0
2009-02-23,-5.96558864114134e-10
2009-02-24,-6.81240216970603e-09
2009-02-25,0
2009-02-26,0
2009-02-27,-4.14026491246108e-10
2009-02-28,0
2009-03-01,-1.88064825010855e-09
2009-03-02,-2.33696793928007e-09
2009-03-03,-1.72703945790077e-08
2009-03-04,-4.3991881172417e-09
2009-03-05,-6.58611967438867e-09
2009-03-06,0
2009-03-07,-2.54810413657169e-09
2009-03-08,0
2009-03-09,0
2009-03-10,-1.01103913845789e-09
2009-03-11,-1.11240656540371e-09
2009-03-12,0
2009-03-13,-1.87748938406606e-08
2009-03-14,-9.10457320468988e-09
2009-03-15,-3.9638245597804e-09
2009-03-16,-2.02335658101294e-09
2009-03-17,0
2009-03-18,0
2009-03-19,0
2009-03-20,-2.94517862401089e-08
2009-03-21,-2.80609257238076e-08
2009-03-22,-1.88065134070574e-08
2009-03-23,-4.21791286372065e-08
2009-03-24,-6.69845673151061e-08
2009-03-25,-2.36916849796991e-08
2009-03-26,-1.29567535818815e-08
2009-03-27,-8.91550786883582e-09
2009-03-28,-2.17027423409296e-09
2009-03-29,0
2009-03-30,-2.28823026830752e-09
2009-03-31,-1.34207338424839e-08
2009-04-01,-2.11501735347184e-09
2009-04-02,-1.20881852894883e-08
2009-04-03,0
2009-04-04,0
2009-04-05,-1.94076561370682e-08
2009-04-06,-1.13978370692571e-08
2009-04-07,-6.94934118053137e-09
2009-04-08,-2.00563463056277e-08
2009-04-09,-2.54914762609942e-08
2009-04-10,-1.52228928179333e-08
2009-04-11,-9.08051903442571e-09
2009-04-12,-2.5302916829734e-08
2009-04-13,-5.70209627712566e-08
2009-04-14,-2.68443185895249e-08
2009-04-15,-1.37907849195458e-08
2009-04-16,-1.42579306048361e-08
2009-04-17,-1.19000519427348e-08
2009-04-18,-1.63753430093457e-08
2009-04-19,-1.10276591581346e-09
2009-04-20,-1.14669739970282e-08
2009-04-21,-3.75218681255566e-08
2009-04-22,0
2009-04-23,-3.49856618423516e-10
2009-04-24,-2.85493286803112e-08
2009-04-25,-6.63506492257527e-09
2009-04-26,0
2009-04-27,0
2009-04-28,0
2009-04-29,0
2009-04-30,-2.35154809704086e-08
2009-05-01,-2.70220198787671e-08
2009-05-02,0
2009-05-03,-1.59800733642458e-08
2009-05-04,-1.10317398829006e-08
2009-05-05,-3.86120011465144e-09
2009-05-06,-1.25373974296919e-08
2009-05-07,0
2009-05-08,0
2009-05-09,-1.26109782933918e-09
2009-05-10,0
2009-05-11,-4.458427300444e-08
2009-05-12,-1.26842953605445e-08
2009-05-13,-1.04014966681207e-08
2009-05-14,-2.1045098180395e-08
2009-05-15,0
2009-05-16,-6.94851539753424e-09
2009-05-17,0
2009-05-18,-3.31533401406068e-08
2009-05-19,-2.95049446438777e-08
2009-05-20,-2.48134741895526e-08
2009-05-21,-1.66034902682315e-08
2009-05-22,-5.64947998028045e-09
2009-05-23,-7.87395288756351e-09
2009-05-24,-1.77986881611798e-08
2009-05-25,-2.22811285912453e-09
2009-05-26,-5.55779193156212e-08
2009-05-27,-2.16490193210809e-08
2009-05-28,-2.16897817382729e-08
2009-05-29,-3.4443845328504e-08
2009-05-30,0
2009-05-31,-1.45915816037525e-08
2009-06-01,-5.90718318241229e-08
2009-06-02,-2.04430610474654e-08
2009-06-03,-1.06136360237146e-08
2009-06-04,-7.07173403264393e-09
2009-06-05,-2.02886353884556e-08
2009-06-06,-1.33542545208219e-08
2009-06-07,-3.62184610139282e-09
2009-06-08,-1.50189647239813e-08
2009-06-09,-9.24023779885319e-09
2009-06-10,-3.50982428093193e-08
2009-06-11,0
2009-06-12,0
2009-06-13,0
2009-06-14,-4.48506445745936e-09
2009-06-15,-3.04622805281344e-09
2009-06-16,-1.39646183019456e-08
2009-06-17,-2.2243383433334e-08
2009-06-18,-2.8445677570655e-08
2009-06-19,-2.75798640788096e-08
2009-06-20,-1.59645616476479e-09
2009-06-21,-6.33433746382379e-10
2009-06-22,-3.84110242422342e-09
2009-06-23,-1.22365059322528e-08
2009-06-24,0
2009-06-25,0
2009-06-26,0
2009-06-27,-8.70481154133848e-09
2009-06-28,-8.88107710301137e-09
2009-06-29,-3.26875601236814e-09
2009-06-30,-5.66677118462993e-09
2009-07-01,-1.34119687048196e-08
2009-07-02,-2.70916674979208e-08
2009-07-03,-2.02226379210524e-08
2009-07-04,-2.30242226561134e-08
2009-07-05,-4.94027578984776e-08
2009-07-06,-2.52285477553833e-08
2009-07-07,-9.64051880716862e-09
2009-07-08,-3.28970101183769e-08
2009-07-09,-1.28186723799132e-08
2009-07-10,-1.01401886948149e-08
2009-07-11,-2.23852209393841e-08
2009-07-12,-2.54798734014003e-08
2009-07-13,-3.42679480311703e-08
2009-07-14,-5.17784407592457e-08
2009-07-15,-6.33230645631518e-08
2009-07-16,-2.86236312184426e-08
2009-07-17,-6.4031124938267e-09
2009-07-18,-1.49676744963101e-08
2009-07-19,-2.21692398092306e-08
2009-07-20,-3.31199502181534e-08
2009-07-21,-2.06203619588231e-09
2009-07-22,-3.06840823972346e-08
2009-07-23,-9.7362225789704e-09
2009-07-24,-4.82266306264901e-08
2009-07-25,-1.17228769294336e-08
2009-07-26,-2.68611212180022e-08
2009-07-27,-2.60368100116881e-08
2009-07-28,-1.92200906979257e-08
2009-07-29,-2.03813059016641e-08
2009-07-30,-2.27494975901279e-08
2009-07-31,-1.89956673579825e-08
2009-08-01,-1.18452536695197e-08
2009-08-02,-2.89223348564782e-08
2009-08-03,-2.66316410157789e-08
2009-08-04,-2.54238814856287e-08
2009-08-05,-3.4645582172397e-08
2009-08-06,-4.09406156467972e-08
2009-08-07,-3.67305602007787e-08
2009-08-08,-8.21285029190381e-08
2009-08-09,-2.15075758292877e-08
2009-08-10,-4.05728681777051e-08
2009-08-11,-1.44465350574527e-08
2009-08-12,-2.74943479097321e-08
2009-08-13,-2.2299647047538e-08
2009-08-14,-2.22271340516107e-08
2009-08-15,-1.3407444403587e-08
2009-08-16,-2.56051772755377e-08
2009-08-17,-2.4686860501919e-08
2009-08-18,-3.22059583706964e-08
2009-08-19,-5.10899126628786e-08
2009-08-20,-4.65449770334382e-08
2009-08-21,-4.25392229230867e-08
2009-08-22,-3.81360356820204e-08
2009-08-23,-2.63117090871079e-08
2009-08-24,-3.44827741426167e-08
2009-08-25,-5.05835311182931e-08
2009-08-26,-4.58355508123394e-08
2009-08-27,-5.81532769914937e-08
2009-08-28,-8.29761007098648e-08
2009-08-29,-5.41099661803554e-08
2009-08-30,-4.27382295288246e-08
2009-08-31,-2.77735846170553e-08
2009-09-01,-6.77133325109221e-08
2009-09-02,-2.9359921272074e-08
2009-09-03,-2.15263145551127e-08
2009-09-04,-1.2062647280084e-08
2009-09-05,-4.00188051554628e-08
2009-09-06,-5.72677313481893e-08
2009-09-07,-4.85227032220995e-08
2009-09-08,-3.2579375912115e-08
2009-09-09,-3.64674177618703e-08
2009-09-10,-4.29634368103856e-08
2009-09-11,-5.1831137720308e-08
2009-09-12,-3.38245852380452e-08
2009-09-13,-1.60824824387911e-08
2009-09-14,-4.67975347678372e-08
2009-09-15,-4.74997776069538e-08
2009-09-16,-5.19845863767154e-08
2009-09-17,-3.93288486309207e-08
2009-09-18,-2.9294275848128e-08
2009-09-19,-9.22939787468488e-08
2009-09-20,-6.56763315211601e-08
2009-09-21,-2.88799286961909e-08
2009-09-22,-3.72384223884667e-08
2009-09-23,-1.56207259869914e-08
2009-09-24,-7.6991070815459e-09
2009-09-25,-4.44664169662004e-08
2009-09-26,-6.37611643163013e-08
2009-09-27,-5.94026975351835e-08
2009-09-28,-2.40026231848085e-08
2009-09-29,-3.78924990376896e-08
2009-09-30,-5.28698594549918e-08
2009-10-01,-6.04963986275542e-08
2009-10-02,-2.97806304915096e-08
2009-10-03,-4.0662428604705e-08
2009-10-04,-1.28437231632995e-08
2009-10-05,-3.20433107074691e-08
2009-10-06,-5.6278382998106e-08
2009-10-07,-2.30799294292519e-08
2009-10-08,-8.55721759719212e-08
2009-10-09,-3.6409362236674e-08
2009-10-10,-1.20294987859682e-08
2009-10-11,-5.11716839541952e-08
2009-10-12,-7.96362563851332e-08
2009-10-13,-1.76420965492773e-08
2009-10-14,-6.87017326126901e-08
2009-10-15,-4.68726403902235e-08
2009-10-16,-3.32940787783482e-08
2009-10-17,-2.41697099714212e-08
2009-10-18,-2.55318438834251e-08
2009-10-19,-3.25116628970927e-08
2009-10-20,-1.69234998035092e-08
2009-10-21,-1.60465501989551e-08
2009-10-22,-5.40955530348591e-09
2009-10-23,-1.33457325382745e-08
2009-10-24,-5.57672850734732e-08
2009-10-25,0
2009-10-26,-3.49338407465091e-08
2009-10-27,-1.62307706766772e-08
2009-10-28,-1.30293577374111e-08
2009-10-29,-2.00570349948059e-08
2009-10-30,-9.11856190882601e-09
2009-10-31,-2.3752469412768e-08
2009-11-01,0
2009-11-02,-2.61202801759312e-08
2009-11-03,-2.19686670492087e-08
2009-11-04,-2.77441033926732e-08
2009-11-05,-1.77439340554499e-08
2009-11-06,-1.62210171500019e-08
2009-11-07,-3.74785975252437e-08
2009-11-08,-2.82928999734881e-08
2009-11-09,-1.44960518233709e-08
2009-11-10,-9.13607743843541e-09
2009-11-11,-1.34950368099678e-08
2009-11-12,-1.85290654628206e-08
2009-11-13,-2.3326692741896e-08
2009-11-14,-2.64369239947976e-08
2009-11-15,-1.16432101355169e-10
2009-11-16,0
2009-11-17,-3.31684567429008e-08
2009-11-18,-1.65978879577513e-08
2009-11-19,-1.18441008563382e-08
2009-11-20,-1.08048358700399e-08
2009-11-21,-2.35031597446885e-08
2009-11-22,-1.2029830631476e-08
2009-11-23,-1.31433016048081e-08
2009-11-24,-1.17719003910027e-08
2009-11-25,-5.52408998815096e-09
2009-11-26,-2.23287896947506e-09
2009-11-27,-5.83545009032654e-09
2009-11-28,-2.97719497614174e-08
2009-11-29,-5.04776062257547e-08
2009-11-30,-1.40025112997717e-08
2009-12-01,-3.27368994044137e-08
2009-12-02,-2.12040830529931e-08
2009-12-03,-1.31842119643201e-08
2009-12-04,0
2009-12-05,-1.30556850362312e-08
2009-12-06,-1.85312824428352e-08
2009-12-07,-2.75367666374838e-08
2009-12-08,-9.52277296389577e-09
2009-12-09,-1.80693197440778e-08
2009-12-10,-2.24278816257371e-08
2009-12-11,-4.30532344820466e-08
2009-12-12,-5.62177841416359e-08
2009-12-13,-2.65668615578354e-08
2009-12-14,-1.07206651199288e-08
2009-12-15,-8.61354172688324e-09
2009-12-16,-9.49646343880874e-09
2009-12-17,-3.45396950199498e-08
2009-12-18,-5.92360602549769e-08
2009-12-19,-2.60176519559808e-08
2009-12-20,-1.66191665910329e-08
2009-12-21,-3.5386988195526e-08
2009-12-22,-2.50901443972912e-08
2009-12-23,-1.39052181662123e-08
2009-12-24,-2.04118497926837e-08
2009-12-25,0
2009-12-26,0
2009-12-27,-1.42227977378819e-09
2009-12-28,0
2009-12-29,-3.78494288127869e-09
2009-12-30,-2.64153466401616e-08
2009-12-31,-2.62516718718082e-09
2010-01-01,-8.57555681846371e-10
2010-01-02,-6.35458196289151e-10
2010-01-03,-1.42208478122453e-08
2010-01-04,-1.63424895791342e-08
2010-01-05,-7.09230903811154e-09
2010-01-06,-5.26160318669991e-09
2010-01-07,-7.77696199622184e-09
2010-01-08,-2.06486898653879e-09
2010-01-09,-1.2573782519562e-08
2010-01-10,-5.64376871378936e-09
2010-01-11,-3.25216558613189e-09
2010-01-12,0
2010-01-13,-3.88614404926473e-09
2010-01-14,-6.39593124331743e-09
2010-01-15,0
2010-01-16,0
2010-01-17,0
2010-01-18,0
2010-01-19,-8.18047118289396e-11
2010-01-20,-5.56227199775797e-10
2010-01-21,-2.27182102702118e-09
2010-01-22,0
2010-01-23,0
2010-01-24,0
2010-01-25,0
2010-01-26,0
2010-01-27,-4.89033438029576e-09
2010-01-28,-2.83075962007975e-09
2010-01-29,-1.39106963152696e-09
2010-01-30,-1.34367395202057e-08
2010-01-31,-3.29019667753399e-09
2010-02-01,-5.86313580421855e-09
2010-02-02,-8.80665291435886e-09
2010-02-03,-2.33098128687898e-09
2010-02-04,0
2010-02-05,-6.5743950829212e-10
2010-02-06,0
2010-02-07,-1.84520045715964e-09
2010-02-08,-1.28237498223335e-09
2010-02-09,-5.07382028463242e-09
2010-02-10,0
2010-02-11,0
2010-02-12,0
2010-02-13,0
2010-02-14,-1.72973362763647e-09
2010-02-15,-7.31437161980425e-09
2010-02-16,-2.83848097199966e-09
2010-02-17,-1.81504280364337e-09
2010-02-18,0
2010-02-19,0
2010-02-20,-2.95507952364532e-09
2010-02-21,0
2010-02-22,-3.69281962552882e-10
2010-02-23,0
2010-02-24,-8.96809797546867e-10
2010-02-25,-1.1191987360259e-09
2010-02-26,-3.53070721328302e-10
2010-02-27,0
2010-02-28,-9.89355167619086e-11
2010-03-01,0
2010-03-02,0
2010-03-03,-3.24680862296122e-10
2010-03-04,-6.57789446647551e-09
2010-03-05,-1.08162010837174e-08
2010-03-06,-2.47907443046448e-09
2010-03-07,-4.12069562493397e-09
2010-03-08,0
2010-03-09,0
2010-03-10,-5.48269209874343e-09
2010-03-11,-1.54081083722205e-09
2010-03-12,-2.66675612400488e-09
2010-03-13,-3.63660181787303e-09
2010-03-14,-4.46434258699603e-09
2010-03-15,-1.46287039475978e-08
2010-03-16,-8.65803609091623e-09
2010-03-17,-1.43482968671604e-08
2010-03-18,-1.48469328357721e-08
2010-03-19,-5.95365158010782e-09
2010-03-20,-5.92537429608171e-09
2010-03-21,-3.69444329587239e-09
2010-03-22,-4.87929730749141e-09
2010-03-23,0
2010-03-24,0
2010-03-25,-3.66181171544334e-08
2010-03-26,-7.51168634799753e-09
2010-03-27,-5.42154474648202e-08
2010-03-28,-1.72977439116812e-08
2010-03-29,-1.95391241993681e-08
2010-03-30,0
2010-03-31,0
2010-04-01,0
2010-04-02,0
2010-04-03,0
2010-04-04,0
2010-04-05,-1.08925539375066e-08
2010-04-06,-4.01833370503492e-09
2010-04-07,0
2010-04-08,0
2010-04-09,0
2010-04-10,-9.00026602258578e-09
2010-04-11,-3.08496228288118e-08
2010-04-12,-2.67146039857153e-08
2010-04-13,-2.36354454006267e-08
2010-04-14,-7.88627559843522e-09
2010-04-15,-3.35222769491931e-08
2010-04-16,-1.4082768900934e-08
2010-04-17,-2.75590465814549e-08
2010-04-18,-6.15707814011713e-09
2010-04-19,-2.57306769228261e-08
2010-04-20,-2.05380036012931e-08
2010-04-21,-2.069090795925e-08
2010-04-22,-1.64831299581603e-08
2010-04-23,-9.74162709986599e-09
2010-04-24,-3.17632696611934e-08
2010-04-25,-1.4475477838405e-08
2010-04-26,-5.61569080058689e-09
2010-04-27,-6.69720427641233e-09
2010-04-28,-1.79553802403165e-08
2010-04-29,-5.37211398863697e-08
2010-04-30,-5.60231518940337e-08
2010-05-01,-2.4273752338353e-08
2010-05-02,0
2010-05-03,0
2010-05-04,0
