time,FLOW,SALT,TEMP,OGM_doc,OGM_poc,OGM_don,NIT_nit,NIT_amm,OGM_pon,PHS_frp,OGM_dop,OGM_pop
2009-08-15,1.98180002892083,0,22.7907031309794,125,12.5,9.02715458848968,2.25678864712242,2.25678864712242,9.02715458848968,0.1969123311883301,0.0533652871114738,0.121605915578062
2009-08-16,1.98180002892083,0,23.167686618864,125,12.5,30.4841288647976,7.62103221619939,7.62103221619939,30.4841288647976,0.19690837274290549,0.0533642143316466,0.121603470985704
2009-08-17,1.98180002892083,0,24.4475380946467,125,12.5,10.0376240371907,2.50940600929768,2.50940600929768,10.0376240371907,0.2205979774886717,0.0597843432854097,0.136233311876857
2009-08-18,1.98180002892083,0,23.8268828032386,125,12.5,11.5638928126601,2.89097320316501,2.89097320316501,11.5638928126601,0.13943067226611522,0.0377871604724977,0.086107327348479007
2009-08-19,1.98180002892084,0,22.9547859542983,125,12.5,18.565107924046,4.6412769810115,4.6412769810115,18.565107924046,0.1983249705359375,0.053748127047983,0.122478310415961
2009-08-20,1.98180002892083,0,21.906309394466,125,12.5,12.7082750409952,3.17706876024879,3.17706876024879,12.7082750409952,0.2118017182308888,0.0574004656584185,0.130801061117093
2009-08-21,1.98180002892083,0,21.760097243901,125,12.5,9.69679782266024,2.42419945566506,2.42419945566506,9.69679782266024,0.1811081764338541,0.0490821970127632,0.111845842670199
2009-08-22,1.98180002892084,0,21.7353421454094,125,12.5,24.6453046973458,6.16132617433645,6.16132617433645,24.6453046973458,0.17880673081904536,0.0484584813456715,0.110424553310346
2009-08-23,1.98180002892083,0,21.8843084966209,125,12.5,29.1078286591148,7.27695716477869,7.27695716477869,29.1078286591148,0.14446819269319305,0.0391523808337549,0.0892183173006123
2009-08-24,1.98180002892083,0,19.2293116413594,125,12.5,21.366445463376,5.341611365844,5.341611365844,21.366445463376,0.15076606434170042,0.0408591694674865,0.0931076544659796
2009-08-25,1.98180002892083,0,19.2636104505787,125,12.5,38.756245916835,9.68906147920874,9.68906147920874,38.756245916835,0.2645138538172222,0.0716860019315796,0.163354164680324
2009-08-26,1.98180002892083,0,19.6332220235336,125,12.5,13.9957531048416,3.49893827621041,3.49893827621041,13.9957531048416,0.1834373846354712,0.0497134366292543,0.113284277196977
2009-08-27,1.96473603237093,0,14.0376309696019,125,12.5,22.0834579551323,5.52086448878308,5.52086448878308,22.0834579551323,0.2190000291484073,0.0593512826870564,0.135246476924512
2009-08-28,1.96473603237093,0,13.4556760578623,125,12.5,10.4066151892201,2.60165379730502,2.60165379730502,10.4066151892201,0.12900388354908224,0.0349613924254831,0.0796681207186967
2009-08-29,11.5752115639633,0,12.6160640579842,125,12.5,7.29955481015568,1.82488870253892,1.82488870253892,7.29955481015568,0.0358145326052014,0.00970611034720756,0.0221177566796995
2009-08-30,1.98180002892083,0,16.1738848215487,125,12.5,27.7502623100187,6.93756557750467,6.93756557750467,27.7502623100187,0.10106807830111685,0.02739049902967,0.062415980367262
2009-08-31,1.98180002892083,0,15.3432796136647,125,12.5,28.6529736728021,7.16324341820051,7.16324341820051,28.6529736728021,0.1998318780361871,0.0541565146330367,0.123408921846711
2009-09-01,1.98180002892083,0,13.4158253531636,125,12.5,31.0384392144317,7.75960980360794,7.75960980360794,31.0384392144317,0.2106981222787444,0.0571013796921621,0.130119520274125
2009-09-02,1.98180002892083,0,15.6961844469195,125,12.5,26.8393180706029,6.70982951765073,6.70982951765073,26.8393180706029,0.1996465591755574,0.0541062912968698,0.123294475638163
2009-09-03,1.96473603237093,0,17.4799072467103,125,12.5,17.9903060489361,4.49757651223404,4.49757651223404,17.9903060489361,0.2170271927167513,0.0588166235219147,0.1340281246806
2009-09-04,1.96473603237093,0,18.7783256296174,125,12.5,37.8618831037182,9.46547077592956,9.46547077592956,37.8618831037182,0.2063682024701905,0.055927926448484,0.127445518805953
2009-09-05,1.96473603237093,0,17.5241006408221,125,12.5,27.3605417905511,6.84013544763778,6.84013544763778,27.3605417905511,0.13558416628648276,0.0367447173977532,0.0837318647321623
2009-09-06,1.96473603237093,0,13.1578787999449,125,12.5,41.7153449927935,10.4288362481984,10.4288362481984,41.7153449927935,0.242073442257569,0.06560441730682,0.149495780204391
2009-09-07,1.96473603237093,0,14.6545819621514,125,12.5,23.7202597903521,5.93006494758803,5.93006494758803,23.7202597903521,0.1956038635324946,0.0530106787854825,0.120797853399671
2009-09-08,1.96473603237093,0,17.1158338479822,125,12.5,20.6985039530888,5.17462598827219,5.17462598827219,20.6985039530888,0.21093273274063992,0.0571649615642716,0.130264407188271
2009-09-09,1.96473603237093,0,16.4235728630249,125,12.5,14.1459131952609,3.53647829881523,3.53647829881523,14.1459131952609,0.10013520088879396,0.0271376795609857,0.0618398691041277
2009-09-10,1.96473603237093,0,12.5562555344193,125,12.5,34.6798675623159,8.66996689057897,8.66996689057897,34.6798675623159,0.21335493120895221,0.0578214025089417,0.131760269131874
2009-09-11,1.96473603237093,0,11.4503357098013,125,12.5,22.534927833608702,5.63373195840217,5.63373195840217,22.534927833608702,0.2844204681592915,0.0770809011914228,0.175647767871744
2009-09-12,1.96473603237093,0,15.4029674118095,125,12.5,37.3607310668222,9.34018276670554,9.34018276670554,37.3607310668222,0.2211728620287878,0.0599401429671976,0.136588339723161
2009-09-13,1.96473603237093,0,17.798641506323,125,12.5,22.7650556149686,5.69126390374214,5.69126390374214,22.7650556149686,0.184035766215869,0.0498756042530258,0.113653815963341
2009-09-14,1.96473603237093,0,14.7656729788341,125,12.5,28.3481193447024,7.08702983617559,7.08702983617559,28.3481193447024,0.2229996304348089,0.0604352161801607,0.137716485650958
2009-09-15,1.96473603237093,0,15.9829472417316,125,12.5,12.2786793755036,3.06966984387589,3.06966984387589,12.2786793755036,0.2518354642727549,0.0682500266725974,0.155524451023968
2009-09-16,1.94781116089583,0,11.8680420364053,125,12.5,21.2036417776964,5.30091044442411,5.30091044442411,21.2036417776964,0.17964057019624868,0.0486844604781145,0.11093950227417
2009-09-17,1.94781116089583,0,12.3538261846935,125,12.5,29.0461756355068,7.2615439088767,7.2615439088767,29.0461756355068,0.1897447471431533,0.051422797384405,0.117179475572825
2009-09-18,1.94781116089583,0,12.8884196043426,125,12.5,20.2679912721793,5.06699781804483,5.06699781804483,20.2679912721793,0.17159238941473434,0.0465033198886012,0.105969237655558
2009-09-19,1.94781116089583,0,10.4353723889054,125,12.5,15.1355414035132,3.78388535087829,3.78388535087829,15.1355414035132,0.1917125806542878,0.0519561007061195,0.118394738194433
2009-09-20,1.94781116089583,0,10.5946434888818,125,12.5,22.0302140962228,5.50755352405569,5.50755352405569,22.0302140962228,0.1883132293881997,0.0510348412034119,0.116295422115092
2009-09-21,1.94781116089583,0,14.0476615747001,125,12.5,19.262246821176,4.81556170529399,4.81556170529399,19.262246821176,0.22131884658321138,0.0599797062978109,0.136678494490482
2009-09-22,1.94781116089583,0,16.17279978287,125,12.5,18.5684901011471,4.64212252528677,4.64212252528677,18.5684901011471,0.1987622305598378,0.0538666290563489,0.122748346351401
2009-09-23,1.94781116089583,0,19.1341067118401,125,12.5,20.3979808183818,5.09949520459544,5.09949520459544,20.3979808183818,0.21612992670824918,0.058573455113567,0.133474005729174
2009-09-24,1.94781116089583,0,18.8512791886967,125,12.5,32.1011808264621,8.02529520661552,8.02529520661552,32.1011808264621,0.17461418864051015,0.0473222588666916,0.107835391285074
2009-09-25,1.94781116089583,0,11.9392153910291,125,12.5,45.2141679555063,11.3035419888766,11.3035419888766,45.2141679555063,0.1944708375004963,0.0527036169618909,0.120098137606539
2009-09-26,1.94781116089583,0,8.79430436925817,125,12.5,12.8899729728313,3.22249324320783,3.22249324320783,12.8899729728313,0.16589352825970965,0.0449588693206201,0.102449827650472
2009-09-27,1.94781116089583,0,11.4630208249303,125,12.5,44.7366357256879,11.184158931422,11.184158931422,44.7366357256879,0.2140107289630698,0.0579991305121823,0.132165266045182
2009-09-28,1.94781116089583,0,16.0898734220682,125,12.5,17.4337217187453,4.35843042968633,4.35843042968633,17.4337217187453,0.200663347818424,0.0543818515806305,0.123922407434607
2009-09-29,1.94781116089583,0,14.0284450938424,125,12.5,22.4959414897601,5.62398537244001,5.62398537244001,22.4959414897601,0.1961003460943746,0.0531452307167947,0.121104463027121
2009-09-30,1.94781116089583,0,10.6641578237527,125,12.5,33.2510404618573,8.31276011546431,8.31276011546431,33.2510404618573,0.1689428500754276,0.0457852672064662,0.10433297823355
2009-10-01,1.93102397478216,0,6.28398284978257,125,12.5,14.1043289348893,3.52608223372232,3.52608223372232,14.1043289348893,0.1890796634597562,0.0512425527978753,0.116768744006308
2009-10-02,1.93102397478216,0,8.22653204757878,125,12.5,9.98995202743702,2.49748800685926,2.49748800685926,9.98995202743702,0.1758551600723218,0.0476585750148784,0.108601770242963
2009-10-03,1.93102397478216,0,12.3038573870935,125,12.5,39.7607635875946,9.94019089689866,9.94019089689866,39.7607635875946,0.2171855690099524,0.0588595451424516,0.134125932136458
2009-10-04,17.7490645313483,0,13.7912938129979,125,12.5,5.72633992648472,1.43158498162118,1.43158498162118,5.72633992648472,0.01980788363718235,0.00536814221328739,0.0122326306881183
2009-10-05,1.94781116089583,0,11.8073587095867,125,12.5,20.0421606400884,5.01054016002211,5.01054016002211,20.0421606400884,0.256794380629422,0.0695939445143005,0.158586897952448
2009-10-06,1.94781116089583,0,11.082723227251,125,12.5,17.4857116562302,4.37142791405755,4.37142791405755,17.4857116562302,0.2255704805309379,0.0611319432600369,0.139304149449701
2009-10-07,1.94781116089583,0,10.7331061880098,125,12.5,17.2581590709298,4.31453976773246,4.31453976773246,17.2581590709298,0.1964307795445485,0.053234781614056,0.121308526744225
2009-10-08,1.94781116089583,0,10.0833727292236,125,12.5,12.7351360723789,3.18378401809471,3.18378401809471,12.7351360723789,0.16300841320408804,0.0441769731724014,0.10066808520819
2009-10-09,1.94781116089583,0,10.2124645915052,125,12.5,11.4415288128126,2.86038220320315,2.86038220320315,11.4415288128126,0.159528995491899,0.0432340148311378,0.098519322994997
2009-10-10,1.94781116089583,0,11.2910014645499,125,12.5,7.63453357389708,1.90863339347427,1.90863339347427,7.63453357389708,0.2305523626171142,0.0624820850529857,0.142380779179974
2009-10-11,1.94781116089583,0,6.54959719172741,125,12.5,38.4555165382132,9.6138791345533,9.6138791345533,38.4555165382132,0.19451230183651458,0.0527148542276485,0.120123744476941
2009-10-12,1.94781116089583,0,6.00749467952924,125,12.5,32.1667419190522,8.04168547976304,8.04168547976304,32.1667419190522,0.24392251176714771,0.0661055343504924,0.150637698485094
2009-10-13,1.94781116089583,0,5.90535687816589,125,12.5,29.3053001309621,7.32632503274053,7.32632503274053,29.3053001309621,0.26995993078625147,0.0731619453594469,0.166717464338252
2009-10-14,1.94781116089583,0,3.82910836613626,125,12.5,20.1202779848154,5.03006949620386,5.03006949620386,20.1202779848154,0.2289136040825698,0.0620379644680808,0.141368741331445
2009-10-15,1.93102397478216,0,2.81544892692629,125,12.5,8.71068650694524,2.17767162673631,2.17767162673631,8.71068650694524,0.16634690887051218,0.0450817401754835,0.102729819075841
2009-10-16,1.93102397478216,0,2.37055523405718,125,12.5,12.7497416079088,3.18743540197721,3.18743540197721,12.7497416079088,0.197550586130454,0.0535382608304441,0.122000078686796
2009-10-17,1.93102397478216,0,3.5318858099852,125,12.5,28.3762977671651,7.09407444179127,7.09407444179127,28.3762977671651,0.2169982909949216,0.058808790855092,0.134010276025192
2009-10-18,1.93102397478216,0,4.85318400606975,125,12.5,12.6108685113668,3.1527171278417,3.1527171278417,12.6108685113668,0.21227743888023212,0.0575293908957759,0.1310948489402
2009-10-19,1.93102397478216,0,4.63941541848778,125,12.5,19.9255906713478,4.98139766783694,4.98139766783694,19.9255906713478,0.2320602243491985,0.0628907312447779,0.143311979909703
2009-10-20,1.93102397478216,0,7.15863474066717,125,12.5,55.6384848965289,13.9096212241322,13.9096212241322,55.6384848965289,0.2083366308801961,0.0564613909939719,0.128661148815532
2009-10-21,1.93102397478216,0,10.7692706460228,125,12.5,25.111877108253,6.27796927706324,6.27796927706324,25.111877108253,0.2336261000010198,0.0633150998114188,0.144279007932641
2009-10-22,1.93102397478216,0,12.2597826477658,125,12.5,31.4266631825997,7.85666579564992,7.85666579564992,31.4266631825997,0.16659478624432275,0.0451489175185274,0.102882899153718
2009-10-23,1.93102397478216,0,6.35392412092464,125,12.5,30.2453637176954,7.56134092942384,7.56134092942384,30.2453637176954,0.15128694598942427,0.0410003338044992,0.0934293320841202
2009-10-24,1.93102397478216,0,8.4402292378282109,125,12.5,17.7213244592618,4.43033111481546,4.43033111481546,17.7213244592618,0.2579334936810181,0.0699026559834299,0.159290372868164
2009-10-25,38.1454332257399,0,11.3432483397596,125,12.5,0.489249099447984,0.122312274861996,0.122312274861996,0.489249099447984,0.008762295487595825,0.00237467309248348,0.00541127596684388
2009-10-26,1.96473603237093,0,6.3394783903174,125,12.5,14.6318452892114,3.65796132230284,3.65796132230284,14.6318452892114,0.2236829363270017,0.0606203991745509,0.138138470592879
2009-10-27,1.96473603237093,0,6.8255211534859,125,12.5,16.9245911608091,4.23114779020227,4.23114779020227,16.9245911608091,0.2078165276209429,0.0563204376083197,0.128339951901885
2009-10-28,1.96473603237093,0,8.14499576469999,125,12.5,22.7740937237663,5.69352343094158,5.69352343094158,22.7740937237663,0.19840663585783042,0.0537702591984866,0.122528743957527
2009-10-29,18.5595705486968,0,6.93255855673906,125,12.5,2.3920908819633,0.598022720490826,0.598022720490826,2.3920908819633,0.017690753703597167,0.00479437801032331,0.0109251680095869
2009-10-30,1.98180002892083,0,8.98056027403973,125,12.5,18.6632716781195,4.66581791952988,4.66581791952988,18.6632716781195,0.22582264159541252,0.0612002815277463,0.139459874979603
2009-10-31,1.98180002892083,0,12.1138958107719,125,12.5,29.4934470714373,7.37336176785934,7.37336176785934,29.4934470714373,0.20172790297470658,0.0546703570856854,0.124579838097694
2009-11-01,1.98180002892083,0,10.5021918224176,125,12.5,26.7432257337918,6.68580643344794,6.68580643344794,26.7432257337918,0.2130616669712352,0.0577419248543385,0.131579159772604
2009-11-02,1.98180002892083,0,5.71368029784063,125,12.5,16.9711887285679,4.24279718214198,4.24279718214198,16.9711887285679,0.17592411421066906,0.0476772623026081,0.108644353818487
2009-11-03,1.98180002892083,0,5.36094423471755,125,12.5,23.6903365741565,5.92258414353913,5.92258414353913,23.6903365741565,0.199778236575186,0.0541419772399228,0.123375794825469
2009-11-04,1.98180002892083,0,4.34993430067652,125,12.5,12.1966317805221,3.04915794513054,3.04915794513054,12.1966317805221,0.13162807909650415,0.0356725766767674,0.0812887287338184
2009-11-05,1.96473603237093,0,3.46126728080272,125,12.5,23.928795569994598,5.9821988924986496,5.9821988924986496,23.928795569994598,0.22981976980659272,0.0622835447917773,0.141928356424468
2009-11-06,1.96473603237093,0,3.33551619447129,125,12.5,46.6708678396579,11.6677169599145,11.6677169599145,46.6708678396579,0.2125461775628188,0.057602221870188,0.131260812205934
2009-11-07,1.96473603237093,0,2.04086299303006,125,12.5,29.6287201626451,7.40718004066126,7.40718004066126,29.6287201626451,0.16436848210075533,0.0445455659706486,0.101508014441827
2009-11-08,1.96473603237093,0,6.95619732309004,125,12.5,29.9089911687605,7.47724779219012,7.47724779219012,29.9089911687605,0.1457202576371585,0.0394917034389655,0.08999154720935
2009-11-09,1.96473603237093,0,8.56014415135021,125,12.5,22.4226621953389,5.60566554883474,5.60566554883474,22.4226621953389,0.18537475254119168,0.0502384834554504,0.114480725365382
2009-11-10,1.94781116089583,0,11.453461844015,125,12.5,26.4141572150099,6.60353930375247,6.60353930375247,26.4141572150099,0.1999256299892507,0.0541819223861331,0.123466819653418
2009-11-11,1.94781116089583,0,7.46604645368958,125,12.5,5.91351202938623,1.47837800734656,1.47837800734656,5.91351202938623,0.19420526170960573,0.052631643163982,0.119934127628029
2009-11-12,1.94781116089583,0,3.74602392006909,125,12.5,22.1137109272121,5.52842773180302,5.52842773180302,22.1137109272121,0.14114447226380197,0.0382516180733818,0.0871657080835947
2009-11-13,1.94781116089583,0,3.23730544133906,125,12.5,21.1049309748888,5.27623274372221,5.27623274372221,21.1049309748888,0.14181503036713033,0.0384333462845764,0.0875798204533552
2009-11-14,1.94781116089583,0,5.98596296644796,125,12.5,22.7685064438771,5.69212661096928,5.69212661096928,22.7685064438771,0.17505864770065005,0.0474427118886559,0.108109873084254
2009-11-15,1.94781116089583,0,12.4701133542662,125,12.5,33.2695751276514,8.31739378191285,8.31739378191285,33.2695751276514,0.2261188720344298,0.0612805630537124,0.13964281615724
2009-11-16,1.94781116089583,0,9.50130641631304,125,12.5,39.5262467120101,9.88156167800253,9.88156167800253,39.5262467120101,0.15532792451317765,0.0420954809587176,0.0959248938919906
2009-11-17,1.94781116089583,0,3.05641527183883,125,12.5,41.1590091273959,10.289752281849,10.289752281849,41.1590091273959,0.2353212509112288,0.0637745033158854,0.145325871667558
2009-11-18,1.94781116089583,0,3.53113088931699,125,12.5,8.18414917709748,2.04603729427437,2.04603729427437,8.18414917709748,0.1524614503654258,0.0413186366901578,0.094154663398478
2009-11-19,1.93102397478216,0,5.3005009789776,125,12.5,11.8728431690498,2.96821079226245,2.96821079226245,11.8728431690498,0.2302938024166247,0.0624120125529474,0.142221101775706
2009-11-20,1.93102397478216,0,9.61357844896123,125,12.5,17.1154473555262,4.27886183888156,4.27886183888156,17.1154473555262,0.14652682712122586,0.0397102921471121,0.0904896552759976
2009-11-21,18.4017909045682,0,6.19415925252655,125,12.5,1.60651195951107,0.401627989877768,0.401627989877768,1.60651195951107,0.015116616821190778,0.00409676017722544,0.00933547441082035
2009-11-22,1.93102397478216,0,4.38767756750048,125,12.5,8.96655780926082,2.24163945231521,2.24163945231521,8.96655780926082,0.16109098047878276,0.0436573289871676,0.0994839482843471
2009-11-23,1.93102397478216,0,3.169705753726,125,12.5,17.1038164809393,4.27595412023483,4.27595412023483,17.1038164809393,0.1787395557108695,0.0484402761935972,0.110383068399347
2009-11-24,1.93102397478216,0,5.45233592617359,125,12.5,19.615839347396,4.90395983684899,4.90395983684899,19.615839347396,0.23092253130007018,0.0625824046110672,0.142609381936021
2009-11-25,1.93102397478216,0,6.44207570570897,125,12.5,17.4827940066468,4.37069850166169,4.37069850166169,17.4827940066468,0.1893246923375431,0.0513089581689094,0.11692006495633
2009-11-26,1.93102397478216,0,7.83419694119393,125,12.5,14.3911947066453,3.59779867666131,3.59779867666131,14.3911947066453,0.15984857880817666,0.0433206252294115,0.0987166860628402
2009-11-27,1.93102397478216,0,5.44040438688451,125,12.5,23.7966272156805,5.94915680392013,5.94915680392013,23.7966272156805,0.18684168481314958,0.050636037338408,0.115386649544665
2009-11-28,1.93102397478216,0,5.06808152789804,125,12.5,42.3316709192928,10.5829177298232,10.5829177298232,42.3316709192928,0.2299381575529495,0.0623156291007522,0.142001468403805
2009-11-29,1.93102397478216,0,3.08889881648801,125,12.5,19.1847369175457,4.79618422938642,4.79618422938642,19.1847369175457,0.2021903623907267,0.0547956883910656,0.124865436263961
2009-11-30,1.91433914143561,0,5.07409640580916,125,12.5,21.1949111631229,5.29872779078072,5.29872779078072,21.1949111631229,0.16170181305134318,0.043822870959146,0.0998611763319913
2009-12-01,1.91433914143561,0,1.37401580293314,125,12.5,21.3835039410336,5.3458759852584,5.3458759852584,21.3835039410336,0.160367581392192,0.0434612803206414,0.0990372032393709
2009-12-02,1.91433914143561,0,3.66463537975593,125,12.5,25.87843847364,6.46960961841,6.46960961841,25.87843847364,0.2493836132310842,0.0675855495725413,0.154010276726279
2009-12-03,1.91433914143561,0,9.20547379575652,125,12.5,10.5719953428214,2.64299883570534,2.64299883570534,10.5719953428214,0.1885232642391589,0.051091762829687,0.11642513202305
2009-12-04,18.4693037895201,0,5.4800207610842,125,12.5,1.40282122037638,0.350705305094094,0.350705305094094,1.40282122037638,0.02010757188407524,0.00544936084110443,0.0124177072825167
2009-12-05,1.93102397478216,0,3.44231113506598,125,12.5,30.3211442265748,7.58028605664371,7.58028605664371,30.3211442265748,0.21545313220369702,0.0583900367728623,0.133056041984153
2009-12-06,1.93102397478216,0,0.966888996556652,125,12.5,4.87125985362898,1.21781496340725,1.21781496340725,4.87125985362898,0.17421285708355144,0.0472134938460616,0.107587543468029
2009-12-07,1.91433914143562,0,0.962635891336715,125,12.5,11.0552042244881,2.76380105612202,2.76380105612202,11.0552042244881,0.1805474310949495,0.0489302292013696,0.111499546681867
2009-12-08,1.91433914143562,0,0.970092703290097,125,12.5,15.4085990040762,3.85214975101904,3.85214975101904,15.4085990040762,0.1706953418325837,0.0462602106760637,0.105415253596326
2009-12-09,1.91433914143561,0,0.960604774877234,125,12.5,24.1417409945539,6.03543524863846,6.03543524863846,24.1417409945539,0.1900203074944872,0.0514974771019054,0.117349651653819
2009-12-10,1.91433914143561,0,1.56314711167131,125,12.5,30.4469337769998,7.61173344424995,7.61173344424995,30.4469337769998,0.16660302363781734,0.0451511499377276,0.102887986269247
2009-12-11,1.91433914143561,0,0.962115260481716,125,12.5,16.9364931317151,4.23412328292878,4.23412328292878,16.9364931317151,0.2201308824648567,0.0596577556821662,0.135944850927305
2009-12-12,1.91433914143561,0,0.962637599228417,125,12.5,21.1948669368219,5.29871673420549,5.29871673420549,21.1948669368219,0.1869473954653898,0.0506646860231981,0.115451932610354
2009-12-13,1.91433914143562,0,0.959514719668559,125,12.5,36.7794736844192,9.19486842110479,9.19486842110479,36.7794736844192,0.15704456754237717,0.0425607090506725,0.0969850303802781
2009-12-14,1.91433914143562,0,1.32412060890295,125,12.5,27.2811347432713,6.82028368581781,6.82028368581781,27.2811347432713,0.21953881004345702,0.0594972979060171,0.135579208468764
2009-12-15,1.91433914143561,0,1.67381608504411,125,12.5,22.0097315116963,5.50243287792408,5.50243287792408,22.0097315116963,0.1821304495426648,0.0493592436437628,0.11247716147394
2009-12-16,1.91433914143562,0,0.962298124499552,125,12.5,17.0500413579573,4.26251033948931,4.26251033948931,17.0500413579573,0.1892527391465358,0.0512894581067572,0.116875629274631
2009-12-17,1.91433914143561,0,0.962637599228417,125,12.5,32.1331247805938,8.03328119514845,8.03328119514845,32.1331247805938,0.1990870496972427,0.0539546584165332,0.122948942872518
2009-12-18,1.89772918084473,0,0.962637599228417,125,12.5,29.5737519647754,7.39343799119385,7.39343799119385,29.5737519647754,0.18748198803506388,0.0508095661624773,0.115782077596725
2009-12-19,1.89772918084473,0,0.962637599228417,125,12.5,29.8786393853564,7.4696598463391,7.4696598463391,29.8786393853564,0.22162009328164411,0.0600613472821832,0.136864533528041
2009-12-20,1.89772918084473,0,0.962637599228417,125,12.5,26.4660310163463,6.61650775408658,6.61650775408658,26.4660310163463,0.2063156216556168,0.0559136765015695,0.127413046801486
2009-12-21,1.89772918084473,0,0.962637599228417,125,12.5,15.8755517310695,3.96888793276737,3.96888793276737,15.8755517310695,0.24235157485876688,0.0656797941307517,0.149667544813629
2009-12-22,1.89772918084473,0,0.962637599228417,125,12.5,26.9611330047789,6.74028325119473,6.74028325119473,26.9611330047789,0.15198678653616277,0.0411899978620196,0.0938615282291318
2009-12-23,1.89772918084473,0,0.962637599228417,125,12.5,13.7855549026931,3.44638872567327,3.44638872567327,13.7855549026931,0.1446085149478319,0.0391904096223113,0.0893049752369044
2009-12-24,1.89772918084473,0,0.962637599228417,125,12.5,37.5154015613515,9.37885039033788,9.37885039033788,37.5154015613515,0.1940417787125943,0.0525873375736682,0.11983316645707
2009-12-25,1.89772918084473,0,0.962637599228417,125,12.5,32.3296593644164,8.08241484110409,8.08241484110409,32.3296593644164,0.1887712273033281,0.0511589633957084,0.116578265020186
2009-12-26,1.89772918084473,0,0.962465373239955,125,12.5,16.9249376121177,4.23123440302942,4.23123440302942,16.9249376121177,0.203069978542884,0.0550340735050119,0.125408655304104
2009-12-27,1.89772918084473,0,3.02573087392797,125,12.5,13.1449726001283,3.28624315003208,3.28624315003208,13.1449726001283,0.1587191300423619,0.0430145328821132,0.0980191794595891
2009-12-28,1.89772918084473,0,1.3151174754693,125,12.5,14.5783152003655,3.64457880009138,3.64457880009138,14.5783152003655,0.12070683736462365,0.0327128067267678,0.0745441658512408
2009-12-29,17.4155456286027,0,0.655707469775255,125,12.5,3.83908257720442,0.959770644301104,0.959770644301104,3.83908257720442,0.02406122368732657,0.00652084154699028,0.0148593392743263
2009-12-30,1.91433914143561,0,0.962637599228417,125,12.5,37.2785966728086,9.31964916820215,9.31964916820215,37.2785966728086,0.1837990536559758,0.0498114526905242,0.113507630869696
2009-12-31,1.91433914143561,0,0.962637599228417,125,12.5,10.5724370323782,2.64310925809456,2.64310925809456,10.5724370323782,0.1856802695981244,0.050321281751333,0.114669401621504
2010-01-01,1.91433914143561,0,0.962637599228417,125,12.5,24.3605280512987,6.09013201282468,6.09013201282468,24.3605280512987,0.1964981075648658,0.0532530282069089,0.121350106088217
2010-01-02,1.91433914143561,0,0.962637599228417,125,12.5,17.4373953756057,4.35934884390143,4.35934884390143,17.4373953756057,0.12780573085713243,0.0346366806005637,0.078928185061911793
2010-01-03,1.91433914143561,0,0.962637599228417,125,12.5,13.4624404512366,3.36561011280914,3.36561011280914,13.4624404512366,0.19271920832124118,0.0522289072598641,0.119016394940596
2010-01-04,1.91433914143561,0,0.962637599228417,125,12.5,6.81917517163538,1.70479379290884,1.70479379290884,6.81917517163538,0.15775543033686834,0.0427533602518237,0.0974240334658282
2010-01-05,1.91433914143561,0,0.962637599228417,125,12.5,16.8648484275432,4.2162121068858,4.2162121068858,16.8648484275432,0.17502842895688023,0.0474345222952075,0.108091211083853
2010-01-06,1.91433914143561,0,0.962637599228417,125,12.5,34.5829406870339,8.64573517175847,8.64573517175847,34.5829406870339,0.1992334935479553,0.0539943462212116,0.123039381284573
2010-01-07,1.89772918084473,0,0.962637599228417,125,12.5,28.6942768380281,7.17356920950703,7.17356920950703,28.6942768380281,0.15345884470276777,0.0415889409156697,0.0947706179750802
2010-01-08,1.89772918084473,0,0.962637599228417,125,12.5,20.9807389221765,5.24518473054413,5.24518473054413,20.9807389221765,0.2309842615570106,0.0625991341519,0.14264750430433
2010-01-09,1.89772918084473,0,0.962637599228417,125,12.5,24.8737884366863,6.21844710917157,6.21844710917157,24.8737884366863,0.17972709544720927,0.0487079097198765,0.110992937131705
2010-01-10,1.89772918084473,0,0.962637599228417,125,12.5,25.209406068162,6.30235151704051,6.30235151704051,25.209406068162,0.2482809836576582,0.0672867255049555,0.153329332683766
2010-01-11,1.89772918084473,0,0.962637599228417,125,12.5,11.6083983707364,2.9020995926841,2.9020995926841,11.6083983707364,0.2239665606881344,0.0606972643224689,0.138313626713919
2010-01-12,1.89772918084473,0,0.962637599228417,125,12.5,41.9594861513498,10.4898715378375,10.4898715378375,41.9594861513498,0.2175978601930329,0.0589712803356,0.134380548221193
2010-01-13,1.89772918084473,0,0.962637599228417,125,12.5,33.2268489630951,8.30671224077378,8.30671224077378,33.2268489630951,0.21616781321654072,0.0585837227508471,0.133497403062906
2010-01-14,1.89772918084473,0,0.962637599228417,125,12.5,16.38621925306,4.096554813265,4.096554813265,16.38621925306,0.2177453143628371,0.0590112419472466,0.134471610569684
2010-01-15,1.89772918084473,0,0.962625568335347,125,12.5,17.9671784887609,4.49179462219022,4.49179462219022,17.9671784887609,0.15969894522037748,0.0432800729728502,0.0986242777848223
2010-01-16,1.89772918084473,0,0.962625568335347,125,12.5,11.9072130521179,2.97680326302947,2.97680326302947,11.9072130521179,0.2131855824595341,0.0577755072387973,0.131655685484925
2010-01-17,1.89772918084473,0,0.962635389067138,125,12.5,12.291262403233,3.07281560080826,3.07281560080826,12.291262403233,0.17245939455533246,0.0467382872874224,0.106504668592245
